spec	formula	smiles	inchikey	spec_file	precursor_type	collision_energy
spec_004610	C24H34N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCCC)C	undefined	../data/antibio/spec_files/spec_004610.ms	[M+H]+	180.0 eV
spec_004611	C24H34N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCCC)C	undefined	../data/antibio/spec_files/spec_004611.ms	[M+H]+	200.0 eV
spec_004612	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004612.ms	[M+H]+	50.0 eV
spec_004613	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004613.ms	[M+H]+	60.0 eV
spec_004614	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004614.ms	[M+H]+	70.0 eV
spec_004615	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004615.ms	[M+H]+	80.0 eV
spec_004616	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004616.ms	[M+H]+	90.0 eV
spec_004617	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004617.ms	[M+H]+	100.0 eV
spec_004618	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004618.ms	[M+H]+	120.0 eV
spec_004619	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004619.ms	[M+H]+	140.0 eV
spec_004620	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004620.ms	[M+H]+	160.0 eV
spec_004621	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004621.ms	[M+H]+	180.0 eV
spec_004622	C23H32N6O3S2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)S(=O)(=O)N4CC(NC(C4)C)C)OCC)C	SCLUKEPFXXPARW-GASCZTMLSA-N	../data/antibio/spec_files/spec_004622.ms	[M+H]+	200.0 eV
spec_004623	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004623.ms	[M+H]+	50.0 eV
spec_004624	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004624.ms	[M+H]+	60.0 eV
spec_004625	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004625.ms	[M+H]+	70.0 eV
spec_004626	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004626.ms	[M+H]+	80.0 eV
spec_004627	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004627.ms	[M+H]+	90.0 eV
spec_004628	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004628.ms	[M+H]+	100.0 eV
spec_004629	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004629.ms	[M+H]+	120.0 eV
spec_004630	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004630.ms	[M+H]+	140.0 eV
spec_004631	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004631.ms	[M+H]+	160.0 eV
spec_004632	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004632.ms	[M+H]+	180.0 eV
spec_004633	C19H21ClN4O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CCl)OCC)C	UOJGGFDIPKRVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004633.ms	[M+H]+	200.0 eV
spec_004634	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004634.ms	[M-H]-	55.0 eV
spec_004635	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004635.ms	[M-H]-	100.0 eV
spec_004636	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004636.ms	[M-H]-	120.0 eV
spec_004637	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004637.ms	[M-H]-	140.0 eV
spec_004638	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004638.ms	[M-H]-	160.0 eV
spec_004639	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004639.ms	[M-H]-	180.0 eV
spec_004640	C19H20ClNO4	CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl	IIBYAHWJQTYFKB-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004640.ms	[M-H]-	200.0 eV
spec_004641	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004641.ms	[M+H]+	30.0 eV
spec_004642	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004642.ms	[M+H]+	40.0 eV
spec_004643	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004643.ms	[M+H]+	50.0 eV
spec_004644	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004644.ms	[M+H]+	55.0 eV
spec_004645	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004645.ms	[M+H]+	60.0 eV
spec_004646	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004646.ms	[M+H]+	70.0 eV
spec_004647	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004647.ms	[M+H]+	80.0 eV
spec_004648	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004648.ms	[M+H]+	90.0 eV
spec_004649	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004649.ms	[M+H]+	100.0 eV
spec_004650	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004650.ms	[M+H]+	120.0 eV
spec_004651	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004651.ms	[M+H]+	140.0 eV
spec_004652	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004652.ms	[M+H]+	160.0 eV
spec_004653	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004653.ms	[M+H]+	180.0 eV
spec_004654	C23H30N6OS2	CCCC1=NN(C2=C1NC(=NC2=S)C3=C(C=CC(=C3)C(=S)N4CCN(CC4)C)OCC)C	undefined	../data/antibio/spec_files/spec_004654.ms	[M+H]+	200.0 eV
spec_004655	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004655.ms	[M+H]+	50.0 eV
spec_004656	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004656.ms	[M+H]+	60.0 eV
spec_004657	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004657.ms	[M+H]+	70.0 eV
spec_004658	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004658.ms	[M+H]+	80.0 eV
spec_004659	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004659.ms	[M+H]+	90.0 eV
spec_004660	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004660.ms	[M+H]+	100.0 eV
spec_004661	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004661.ms	[M+H]+	120.0 eV
spec_004662	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004662.ms	[M+H]+	140.0 eV
spec_004663	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004663.ms	[M+H]+	160.0 eV
spec_004664	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004664.ms	[M+H]+	180.0 eV
spec_004665	C22H29N5O4S	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCCCC4)OCC)C	LOJSLWNUHMOFAD-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004665.ms	[M+H]+	200.0 eV
spec_004666	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004666.ms	[M+H]+	40.0 eV
spec_004667	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004667.ms	[M+H]+	50.0 eV
spec_004668	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004668.ms	[M+H]+	60.0 eV
spec_004669	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004669.ms	[M+H]+	70.0 eV
spec_004670	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004670.ms	[M+H]+	80.0 eV
spec_004671	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004671.ms	[M+H]+	90.0 eV
spec_004672	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004672.ms	[M+H]+	100.0 eV
spec_004673	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004673.ms	[M+H]+	120.0 eV
spec_004674	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004674.ms	[M+H]+	140.0 eV
spec_004675	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004675.ms	[M+H]+	160.0 eV
spec_004676	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004676.ms	[M+H]+	180.0 eV
spec_004677	C11H15ClN4O2	CCN(CC1=CN=C(C=C1)Cl)C(=C[N+](=O)[O-])NC	CFRPSFYHXJZSBI-DHZHZOJOSA-N	../data/antibio/spec_files/spec_004677.ms	[M+H]+	200.0 eV
spec_004678	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004678.ms	[M+H]+	20.0 eV
spec_004679	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004679.ms	[M+H]+	30.0 eV
spec_004680	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004680.ms	[M+H]+	40.0 eV
spec_004681	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004681.ms	[M+H]+	50.0 eV
spec_004682	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004682.ms	[M+H]+	55.0 eV
spec_004683	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004683.ms	[M+H]+	60.0 eV
spec_004684	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004684.ms	[M+H]+	70.0 eV
spec_004685	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004685.ms	[M+H]+	80.0 eV
spec_004686	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004686.ms	[M+H]+	90.0 eV
spec_004687	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004687.ms	[M+H]+	100.0 eV
spec_004688	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004688.ms	[M+H]+	120.0 eV
spec_004689	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004689.ms	[M+H]+	140.0 eV
spec_004690	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004690.ms	[M+H]+	160.0 eV
spec_004691	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004691.ms	[M+H]+	180.0 eV
spec_004692	C24H36O5	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	PCZOHLXUXFIOCF-BXMDZJJMSA-N	../data/antibio/spec_files/spec_004692.ms	[M+H]+	200.0 eV
spec_004693	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004693.ms	[M+H]+	20.0 eV
spec_004694	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004694.ms	[M+H]+	30.0 eV
spec_004695	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004695.ms	[M+H]+	40.0 eV
spec_004696	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004696.ms	[M+H]+	50.0 eV
spec_004697	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004697.ms	[M+H]+	55.0 eV
spec_004698	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004698.ms	[M+H]+	60.0 eV
spec_004699	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004699.ms	[M+H]+	70.0 eV
spec_004700	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004700.ms	[M+H]+	80.0 eV
spec_004701	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004701.ms	[M+H]+	90.0 eV
spec_004702	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004702.ms	[M+H]+	100.0 eV
spec_004703	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004703.ms	[M+H]+	120.0 eV
spec_004704	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004704.ms	[M+H]+	140.0 eV
spec_004705	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004705.ms	[M+H]+	160.0 eV
spec_004706	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004706.ms	[M+H]+	180.0 eV
spec_004707	C20H21ClO4	CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl	YMTINGFKWWXKFG-UHFFFAOYSA-N	../data/antibio/spec_files/spec_004707.ms	[M+H]+	200.0 eV
spec_004708	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004708.ms	[M+H]+	20.0 eV
spec_004709	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004709.ms	[M+H]+	30.0 eV
spec_004710	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004710.ms	[M+H]+	40.0 eV
spec_004711	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004711.ms	[M+H]+	50.0 eV
spec_004712	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004712.ms	[M+H]+	55.0 eV
spec_004713	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004713.ms	[M+H]+	60.0 eV
spec_004714	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004714.ms	[M+H]+	70.0 eV
spec_004715	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004715.ms	[M+H]+	80.0 eV
spec_004716	C25H38O5	CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	RYMZZMVNJRMUDD-HGQWONQESA-N	../data/antibio/spec_files/spec_004716.ms	[M+H]+	90.0 eV
