name	split
spec_004784	val
spec_003190	val
spec_003441	val
spec_001694	val
spec_000510	val
spec_003406	val
spec_003816	val
spec_004445	val
spec_002710	val
spec_003339	val
spec_003398	val
spec_000526	val
spec_001752	val
spec_001251	val
spec_003137	val
spec_001894	val
spec_001235	val
spec_005760	val
spec_000660	val
spec_004424	val
spec_002619	val
spec_002751	val
spec_002225	val
spec_001920	val
spec_002340	val
spec_000634	val
spec_003603	val
spec_002249	val
spec_001959	val
spec_005134	val
spec_003969	val
spec_004270	val
spec_002271	val
spec_005223	val
spec_002025	val
spec_002123	val
spec_003686	val
spec_003888	val
spec_001303	val
spec_003652	val
spec_005626	val
spec_003495	val
spec_004135	val
spec_005018	val
spec_003625	val
spec_002599	val
spec_004877	val
spec_004578	val
spec_004351	val
spec_003806	val
spec_001092	val
spec_003739	val
spec_000994	val
spec_002041	val
spec_004566	test
spec_000411	test
spec_003805	test
spec_004243	test
spec_001440	test
spec_001792	test
spec_003482	test
spec_000873	test
spec_000045	test
spec_001208	test
spec_001998	test
spec_003273	test
spec_004049	test
spec_003145	test
spec_001592	test
spec_004715	test
spec_005159	test
spec_003395	test
spec_003730	test
spec_000596	test
spec_005007	test
spec_003892	test
spec_005800	test
spec_000378	test
spec_000200	test
spec_001207	test
spec_001631	test
spec_005669	test
spec_002542	test
spec_001924	test
spec_000765	test
spec_002745	test
spec_005072	test
spec_005185	test
spec_004222	test
spec_002324	test
spec_000694	test
spec_001390	test
spec_003876	test
spec_004187	test
spec_001750	test
spec_003622	test
spec_005468	test
spec_003809	test
spec_002639	test
spec_005685	test
spec_004751	test
spec_003521	test
spec_001721	test
spec_002350	test
spec_002489	test
spec_000003	test
spec_004488	test
spec_003326	test
spec_002465	test
spec_004662	test
spec_005042	test
spec_001425	test
spec_003105	test
spec_003444	test
spec_001571	test
spec_001042	test
spec_004541	test
spec_002422	test
spec_003296	test
spec_002672	test
spec_003345	test
spec_002533	test
spec_004154	test
spec_002460	test
spec_001020	test
spec_002571	test
spec_005104	test
spec_002704	test
spec_000573	test
spec_003533	test
spec_002983	test
spec_001614	test
spec_004410	test
spec_004259	test
spec_000013	test
spec_003572	test
spec_000363	test
spec_002086	test
spec_001557	test
spec_004723	test
spec_003155	test
spec_000947	test
spec_004189	test
spec_004966	test
spec_003574	test
spec_005739	test
spec_002831	test
spec_003559	test
spec_004887	test
spec_000888	test
spec_000313	test
spec_002174	test
spec_004756	test
spec_001462	test
spec_002139	test
spec_000944	test
spec_000226	test
spec_002712	test
spec_005839	test
spec_003274	test
spec_004173	test
spec_005255	test
spec_002876	test
spec_002286	test
spec_000568	test
spec_002282	test
spec_002689	test
spec_003264	test
spec_001582	test
spec_005406	test
spec_000193	test
spec_001826	test
spec_001864	test
spec_002500	test
spec_002864	test
spec_003770	test
spec_001634	test
spec_001822	test
spec_003855	test
spec_000317	test
spec_003133	test
spec_000885	test
spec_001304	test
spec_005735	test
spec_002032	test
spec_003372	test
spec_002721	test
spec_001469	test
spec_000203	test
spec_003377	test
spec_001450	test
spec_001331	test
spec_001939	test
spec_001266	test
spec_005084	test
spec_005597	test
spec_004586	test
spec_002897	test
spec_000842	test
spec_002044	test
spec_001720	test
spec_002931	test
spec_000326	test
spec_002987	test
spec_002525	test
spec_000342	test
spec_001044	test
spec_003520	test
spec_001213	test
spec_004526	test
spec_004771	test
spec_003024	test
spec_000295	test
spec_004469	test
spec_001221	test
spec_000616	test
spec_005705	test
spec_000079	test
spec_004594	test
spec_003503	test
spec_004519	test
spec_003619	test
spec_005713	test
spec_002145	test
spec_005219	test
spec_001071	test
spec_002732	test
spec_000029	test
spec_000361	test
spec_002266	test
spec_005631	test
spec_005196	test
spec_000756	test
spec_000416	test
spec_002057	test
spec_005707	test
spec_004140	test
spec_002162	test
spec_005195	test
spec_001667	test
spec_002808	test
spec_001725	test
spec_004954	test
spec_002308	test
spec_002231	test
spec_005852	test
spec_005741	test
spec_000876	test
spec_000945	test
spec_005842	test
spec_001100	test
spec_000848	test
spec_005434	test
spec_002452	test
spec_004543	test
spec_005471	test
spec_000064	test
spec_004333	test
spec_005357	test
spec_005010	test
spec_002478	test
spec_004450	test
spec_003589	test
spec_001292	test
spec_002334	test
spec_003027	test
spec_002001	test
spec_000563	test
spec_002859	test
spec_001085	test
spec_005587	test
spec_004144	test
spec_001746	test
spec_004404	test
spec_000600	test
spec_000819	test
spec_004612	test
spec_005088	test
spec_003754	test
spec_000076	test
spec_000594	test
spec_002590	test
spec_003745	test
spec_002457	test
spec_005287	test
spec_005677	test
spec_001072	test
spec_003242	test
spec_002175	test
spec_001955	test
spec_002573	test
spec_005486	test
spec_001673	test
spec_002136	test
spec_002591	test
spec_004282	test
spec_004630	test
spec_004781	test
spec_005385	test
spec_003434	test
spec_000671	test
spec_005073	test
spec_000325	test
spec_004870	test
spec_004742	test
spec_002016	test
spec_004666	test
spec_000982	test
spec_003307	test
spec_001926	test
spec_005531	test
spec_000556	test
spec_004874	test
spec_000561	test
spec_001522	test
spec_000656	test
spec_004160	test
spec_000465	test
spec_001289	test
spec_004350	test
spec_004119	test
spec_003905	test
spec_004785	test
spec_000410	test
spec_000468	test
spec_002569	test
spec_000499	test
spec_004441	test
spec_004744	test
spec_000479	test
spec_001783	test
spec_002430	test
spec_001555	test
spec_001268	test
spec_003986	test
spec_005422	test
spec_004552	test
spec_003465	test
spec_002336	test
spec_003727	test
spec_002172	test
spec_003198	test
spec_000017	test
spec_003104	test
spec_001348	test
spec_000480	test
spec_003285	test
spec_001751	test
spec_003943	test
spec_003978	test
spec_003329	test
spec_001362	test
spec_001936	test
spec_000764	test
spec_000120	test
spec_004428	test
spec_005342	test
spec_000414	test
spec_000802	test
spec_004508	test
spec_003630	test
spec_000617	test
spec_002046	test
spec_003789	test
spec_005649	test
spec_001503	test
spec_005878	test
spec_001148	test
spec_003675	test
spec_004393	test
spec_001558	test
spec_001569	test
spec_002036	test
spec_000895	test
spec_002779	test
spec_003298	test
spec_000496	test
spec_000806	test
spec_005293	test
spec_005353	test
spec_005516	test
spec_000443	test
spec_003825	test
spec_003367	test
spec_003469	test
spec_002902	test
spec_003531	test
spec_005398	test
spec_000794	test
spec_000772	test
spec_001559	test
spec_003334	test
spec_003874	test
spec_001990	test
spec_003872	test
spec_004720	test
spec_004677	test
spec_001083	test
spec_005682	test
spec_001755	test
spec_003976	test
spec_005480	test
spec_002281	test
spec_001949	test
spec_004211	test
spec_000580	test
spec_002706	test
spec_000257	test
spec_000552	test
spec_001875	test
spec_000482	test
spec_005169	test
spec_000581	test
spec_000058	test
spec_001804	test
spec_004820	test
spec_001885	test
spec_004537	test
spec_004819	test
spec_000172	test
spec_002769	test
spec_000524	test
spec_001840	test
spec_002030	test
spec_000991	test
spec_003698	test
spec_004239	test
spec_003588	test
spec_003059	test
spec_005866	test
spec_005502	test
spec_003268	test
spec_002553	test
spec_001647	test
spec_005651	test
spec_004417	test
spec_001735	test
spec_003466	test
spec_004969	test
spec_004322	test
spec_002171	test
spec_001352	test
spec_004503	test
spec_003893	test
spec_005404	test
spec_001051	test
spec_001030	test
spec_004363	test
spec_000566	test
spec_003981	test
spec_000701	test
spec_005836	test
spec_004647	test
spec_001973	test
spec_000474	test
spec_001961	test
spec_002519	test
spec_002973	test
spec_000916	test
spec_000159	test
spec_004002	test
spec_002655	test
spec_004906	test
spec_000004	test
spec_004344	test
spec_004418	test
spec_001323	test
spec_003063	test
spec_005754	test
spec_001629	test
spec_004988	test
spec_005723	test
spec_005234	test
spec_002444	test
spec_005122	test
spec_000871	test
spec_004158	test
spec_001463	test
spec_004100	test
spec_002157	test
spec_000026	test
spec_003716	test
spec_001295	test
spec_003561	test
spec_002404	test
spec_000913	test
spec_002786	test
spec_005250	test
spec_002185	test
spec_004398	test
spec_005584	test
spec_000938	test
spec_005572	test
spec_000094	test
spec_004532	test
spec_002059	test
spec_004334	test
spec_003834	test
spec_004881	test
spec_003126	test
spec_003152	test
spec_000520	test
spec_004885	test
spec_003458	test
spec_005574	test
spec_001310	test
spec_005140	test
spec_001252	test
spec_000898	test
spec_000385	test
spec_000744	test
spec_004042	test
spec_004174	test
spec_001133	test
spec_001796	test
spec_002965	test
spec_003271	test
spec_004780	test
spec_003509	test
spec_004788	test
spec_002152	test
spec_004415	test
spec_004598	test
spec_002020	test
spec_005884	test
spec_002169	test
spec_001170	test
spec_003758	test
spec_005266	test
spec_003241	test
spec_004089	test
spec_005369	test
spec_001741	test
spec_002577	test
spec_004646	test
spec_001728	test
spec_000542	test
spec_002193	test
spec_003286	test
spec_002584	test
spec_000262	test
spec_001876	test
spec_000458	test
spec_002656	test
spec_005608	test
spec_001799	test
spec_004562	test
spec_005637	test
spec_005242	test
spec_002211	test
spec_003108	test
spec_003786	test
spec_001338	test
spec_002005	test
spec_004375	test
spec_001401	test
spec_005201	test
spec_004990	test
spec_000584	test
spec_005308	test
spec_005599	test
spec_005749	test
spec_002187	test
spec_005490	test
spec_001716	test
spec_002910	test
spec_003032	test
spec_001332	test
spec_002988	test
spec_005207	test
spec_003714	test
spec_002277	test
spec_003113	test
spec_000827	test
spec_001907	test
spec_000653	test
spec_002370	test
spec_001866	test
spec_005417	test
spec_000375	test
spec_000569	test
spec_005771	test
spec_001575	test
spec_004729	test
spec_002962	test
spec_005066	test
spec_005149	test
spec_002401	test
spec_004522	test
spec_000645	test
spec_003100	test
spec_001022	test
spec_004392	test
spec_003763	test
spec_000355	test
spec_002166	test
spec_004945	test
spec_002817	test
spec_002940	test
spec_000792	test
spec_003112	test
spec_000759	test
spec_000837	test
spec_002757	test
spec_001763	test
spec_001273	test
spec_002276	test
spec_002787	test
spec_003462	test
spec_005719	test
spec_001307	test
spec_000053	test
spec_002278	test
spec_004827	test
spec_003679	test
spec_001805	test
spec_003436	test
spec_004464	test
spec_005745	test
spec_005323	test
spec_005865	test
spec_001628	test
spec_004597	test
spec_000217	test
spec_004931	test
spec_004139	test
spec_001905	test
spec_001791	test
spec_000767	test
spec_000244	test
spec_000260	test
spec_003456	test
spec_004837	test
spec_000712	test
spec_004467	test
spec_005543	test
spec_000839	test
spec_001143	test
spec_001828	test
spec_002006	test
spec_002253	test
spec_000204	test
spec_000912	test
spec_005238	test
